date,FXUSDCAD,RSI
2022-08-19,1.2991,47.008547008547
2022-08-22,1.3035,49.11515773275191
2022-08-23,1.2972,43.649373881932036
2022-08-24,1.2983,46.36482368306473
2022-08-25,1.2937,42.00988467874786
2022-08-26,1.2989,44.6138465383654
2022-08-29,1.3009,46.55089242643504
2022-08-30,1.3076,49.24196482716803
2022-08-31,1.3111,48.61253854059595
2022-09-01,1.3166,48.875255623721706
2022-09-02,1.3121,44.93392070484571
2022-09-06,1.3139,44.28364688856727
2022-09-07,1.3164,42.60156541185243
2022-09-08,1.3116,43.173431734317305
2022-09-09,1.3035,41.84261036468344
2022-09-12,1.298,38.46153846153846
2022-09-13,1.311,39.14246196403884
2022-09-14,1.3166,47.74346793349169
2022-09-15,1.32,47.05882352941176
2022-09-16,1.3285,46.06124051295483
2022-09-19,1.3288,49.49767213918166
2022-09-20,1.3345,46.1176470588235
2022-09-21,1.3397,47.32941477127533
2022-09-22,1.348,47.16739297615994
2022-09-23,1.357,46.9587777457481
2022-09-26,1.3716,50.06784260515603
2022-09-27,1.3726,54.54545454545455
2022-09-28,1.366,49.933065595716094
2022-09-29,1.3707,52.8515763372299
2022-10-03,1.3662,50.03154574132512
2022-10-04,1.3574,52.061248527679886
2022-10-05,1.3641,47.78273419050114
2022-10-06,1.3719,49.104859335038356
2022-10-07,1.3712,48.830033427616286
2022-10-11,1.3775,57.61316872427987
2022-10-12,1.3802,57.84447476125513
2022-10-13,1.3806,56.863657515123435
2022-10-14,1.3856,53.44048216976395
2022-10-17,1.373,51.49136577708008
2022-10-18,1.3756,39.443684450524444
2022-10-19,1.3779,40.528437080161154
2022-10-20,1.3729,39.1459074733095
2022-10-21,1.3713,40.06638217164532
2022-10-24,1.3722,42.39839438033108
2022-10-25,1.3638,43.66152878263625
2022-10-26,1.3565,38.20960698689941
2022-10-27,1.3547,32.72138228941694
2022-10-28,1.3615,32.055011901613355
2022-10-31,1.3649,32.589871424822846
2022-11-01,1.3614,33.324682065922545
2022-11-02,1.363,37.86707882534765
2022-11-03,1.3749,33.80900109769492
