date,target,prev_decision,GDP_diff_prev,PMI_value,Employ_diff_prev,Rsales_diff_year,Unemp_diff_prev,Inertia_diff,Hsales_diff_year,Balanced_diff
1984-08-21,0,1,1.7277926627437556,56.1,345.5,2.183869424168597,0.06666666666666672,0.20116640788887352,17.08695392790832,0.35181626728112736
1984-10-02,0,0,1.7277926627437556,53.0,276.5,2.183869424168597,-0.033333333333333215,0.3305715147998196,13.635731726686117,0.367024191130096
1984-11-07,-1,0,0.964063628357004,50.8,298.5,2.183869424168597,0.033333333333333215,-0.24441624713699106,10.261908186931533,0.2192649561210338
1984-12-18,-1,-1,0.964063628357004,50.3,319.0,2.183869424168597,0.09999999999999994,-0.8617422101123378,8.299939519382894,0.17824563259492088
1985-01-18,0,-1,0.964063628357004,50.6,239.0,2.183869424168597,0.0,-0.7676339462465709,2.371859790795136,0.17742088129823053
1985-02-13,1,0,0.8208571463863279,50.3,195.0,2.183869424168597,0.03333333333333351,-0.4070635836669583,0.2563980282881532,0.11941599375674006
1985-03-26,1,1,0.8208571463863279,49.9,198.0,2.183869424168597,0.0,-0.2529226848006054,-1.8981778569602072,0.25954145236339166
1985-05-21,0,1,0.9690723005598191,48.2,267.5,2.183869424168597,0.0,0.04604061186943387,-2.398201532463219,0.2092435619602213
1985-07-10,-1,0,0.9690723005598191,47.8,210.5,2.183869424168597,-0.06666666666666672,-0.27442910859229386,0.5561652647118692,-0.01744645146210022
1985-08-20,1,-1,0.8804663531419341,47.9,168.0,2.183869424168597,-0.03333333333333351,-0.2048237699475699,2.356395772415305,-0.053283495454611085
1985-09-23,0,1,0.8804663531419341,47.7,190.5,2.183869424168597,0.03333333333333351,0.04927120341181723,4.766100265453131,-0.03922896310332202
1985-10-01,0,0,0.8804663531419341,47.7,190.5,2.183869424168597,0.03333333333333351,0.01826736516682992,4.766100265453131,-0.005165357621126354
1985-11-05,0,0,1.527121263417938,50.9,196.5,2.183869424168597,0.10000000000000024,0.07695428071107902,3.1140064982741698,0.029718808270642327
1985-12-17,-1,0,1.527121263417938,52.0,199.0,2.183869424168597,0.033333333333333215,0.005841063492447063,5.6205653449575514,0.1267004073800182
1986-02-12,0,-1,0.7433273444971662,51.2,144.5,2.183869424168597,0.13333333333333316,-0.17662015166960732,10.940513978217988,0.13818602736011076
1986-04-01,1,0,0.7433273444971662,51.0,119.0,2.183869424168597,-0.06666666666666672,-0.17202584076841365,11.670210835556668,0.008707137537419918
1986-04-21,-1,1,0.7433273444971662,51.0,101.0,2.183869424168597,-0.06666666666666672,-0.05774417304608548,13.875823650233192,-0.01598760861754478
1986-05-20,1,-1,0.9335247075075961,49.7,137.0,2.183869424168597,-0.13333333333333316,-0.24711792386057319,17.3090905154628,-0.024649369673481303
1986-07-09,-1,1,0.9335247075075961,50.5,17.0,2.183869424168597,0.0,-0.24209322556023682,16.67205962416931,0.02015526345524954
1986-08-19,-1,-1,0.45037736258633776,48.0,112.5,2.183869424168597,0.033333333333333215,-0.16805108500338228,13.953287523403175,-0.04461370126027031
1986-09-23,0,-1,0.45037736258633776,52.6,216.5,2.183869424168597,0.09999999999999994,-0.26523847222454133,10.411192693429555,-0.06136796714280823
1986-11-05,0,0,0.9569928864379326,51.2,266.5,2.183869424168597,0.0,-0.21346350060690256,11.82080038923825,-0.16314400446729227
1986-12-16,0,0,0.9569928864379326,51.2,187.0,2.183869424168597,0.0,-0.05655671147501451,9.626830692337803,-0.1811835924449472
1987-02-11,0,0,0.5369857182333668,54.9,185.0,2.183869424168597,0.13333333333333344,0.0179411462426744,7.214307226458743,-0.22996259494227012
1987-02-23,0,0,0.5369857182333668,54.9,185.0,2.183869424168597,0.13333333333333344,0.02002298884955156,7.214307226458743,-0.055224909564562275
1987-03-31,0,0,0.5369857182333668,52.6,205.0,2.183869424168597,0.10000000000000024,0.09697736701296744,6.698022435980405,-0.1972100994269157
1987-04-29,1,0,0.5369857182333668,55.0,243.0,2.183869424168597,0.0,0.05755778700167724,2.520954626740464,-0.14298249523170092
1987-05-19,1,1,0.7450196299007654,55.5,290.0,2.183869424168597,0.09999999999999994,0.11302971241685267,-1.8508380734765968,-0.10316544193460064
1987-07-07,0,1,0.7450196299007654,57.4,200.5,2.183869424168597,0.13333333333333316,0.33186394447044076,-5.783604793747853,-0.2159301467925694
1987-08-18,0,0,1.0788423160842233,57.5,259.5,2.183869424168597,0.06666666666666672,0.11154059082242895,-5.521385996288495,-0.09322385821350077
1987-09-22,1,0,1.0788423160842233,59.3,260.0,2.183869424168597,0.09999999999999994,0.045201609617577354,-3.8330600490692674,-0.02585553737442714
1987-10-19,0,1,1.0788423160842233,60.0,200.0,2.183869424168597,0.09999999999999994,0.14090238443415348,-5.937214070289133,0.02493272345871489
1987-10-20,0,0,1.0788423160842233,60.0,200.0,2.183869424168597,0.09999999999999994,0.005573586392307206,-5.937214070289133,0.0012901524166801792
1987-10-30,0,0,1.0788423160842233,60.0,200.0,2.183869424168597,0.09999999999999994,0.0561865406723685,-5.937214070289133,0.010064328397801248
1987-11-03,-1,0,0.8675668556268291,60.0,200.0,2.183869424168597,0.09999999999999994,0.023130019417434866,-5.937214070289133,0.0029812137163038877
1987-12-16,0,-1,0.8675668556268291,58.8,362.5,2.183869424168597,0.06666666666666672,-0.04242773061339378,-7.022939087766563,0.03106320004597185
1988-01-05,0,0,0.8675668556268291,61.0,261.5,2.183869424168597,0.06666666666666672,-0.10553857968909419,-9.760022999000961,0.012593484403121025
1988-02-10,-1,0,1.7170360958300372,57.5,190.5,2.183869424168597,0.09999999999999994,-0.18775768896470257,-10.944623513018422,0.0745754852506737
1988-03-29,1,-1,1.7170360958300372,56.2,276.5,2.183869424168597,0.033333333333333215,-0.24504300225410436,-11.77593018448903,0.31434315885055586
1988-05-17,0,1,0.5166541671857194,55.8,259.0,2.183869424168597,0.09999999999999994,-0.0543486123112622,-9.93060422613893,0.3750530417299611
1988-06-30,1,0,0.5166541671857194,55.5,236.5,2.183869424168597,0.03333333333333351,0.2928240498832233,-8.050635999427174,0.3079199353003155
1988-07-19,1,1,0.5166541671857194,59.3,297.0,2.183869424168597,0.09999999999999994,0.12971641621970598,-5.9623968576166035,0.12744884161506143
1988-08-16,0,1,1.3139006174740862,58.2,294.0,2.183869424168597,0.0,0.22766185529823169,-5.218884491992429,0.20745085717779332
1988-09-20,0,0,1.3139006174740862,56.0,174.0,2.183869424168597,0.0,0.24573886132012568,-5.308774858833361,0.29157299070305065
1988-10-17,0,0,1.3139006174740862,54.5,231.5,2.183869424168597,0.0,0.12187473846288377,-3.7863973043457153,0.21188310130795784
1988-11-01,0,0,0.5859283143099971,54.5,231.5,2.183869424168597,0.0,0.044154838827014764,-3.7863973043457153,0.11017059424084685
1988-11-22,1,0,0.5859283143099971,55.4,301.0,2.183869424168597,0.0,0.028050048364299585,-2.67793078332314,0.15184033375981532
1988-12-14,1,1,0.5859283143099971,55.6,302.0,2.183869424168597,0.09999999999999994,0.05377499360597149,-1.6714055593721735,0.1489768807672247
1989-02-08,1,1,1.3325005532697323,54.7,272.0,2.183869424168597,0.0,0.38522957063529084,4.586159672125896,0.35897828737165494
1989-03-28,0,1,1.3325005532697323,54.1,264.5,2.183869424168597,0.033333333333333215,0.45764506035277375,4.8563444589452045,0.2666743155727511
1989-05-16,1,0,1.0165976737590317,52.2,182.0,2.183869424168597,0.06666666666666672,0.3054271315916086,3.423330493080552,0.2744094263289947
1989-05-31,0,1,1.0165976737590317,52.2,182.0,2.183869424168597,0.06666666666666672,0.040540123518209015,3.423330493080552,0.08606283370072365
1989-06-05,-1,0,1.0165976737590317,49.3,146.0,2.183869424168597,0.0,0.003302647529365821,2.6597728534617913,0.02510312889871269
1989-07-06,-1,-1,1.0165976737590317,47.3,118.0,2.183869424168597,-0.09999999999999994,-0.04663601493129299,0.7415127911491295,0.1480284510576917
1989-07-26,-1,-1,1.0165976737590317,47.3,118.0,2.183869424168597,-0.09999999999999994,-0.07263588498017892,0.7415127911491295,0.08886025382227469
1989-08-22,0,-1,0.7632656565920425,45.9,78.0,2.183869424168597,0.0,-0.15589233007583037,1.1137487660391951,0.050139078396481906
1989-10-03,0,0,0.7632656565920425,45.1,46.5,2.183869424168597,0.0,-0.1933096059938455,0.8295589733474911,0.028248275447348092
1989-10-16,-1,0,0.7632656565920425,46.0,150.0,2.183869424168597,0.0,-0.02196935875394246,-0.3920573798478097,0.0041885648222645955
1989-10-17,-1,-1,0.7632656565920425,46.0,150.0,2.183869424168597,0.0,-0.0013267028101315859,-0.3920573798478097,0.00032219729402083175
1989-10-18,-1,-1,0.7632656565920425,46.0,150.0,2.183869424168597,0.0,-0.0013267028101315859,-0.3920573798478097,0.00032219729402083175
1989-11-14,0,-1,0.7408769937583154,46.8,178.0,2.183869424168597,-0.033333333333333215,-0.08358310123558876,-2.1111131615776864,-0.0034613795463540598
1989-12-19,-1,0,0.7408769937583154,46.8,191.5,2.183869424168597,-0.06666666666666672,-0.1526685425210017,-1.4080133738919114,-0.01754450112020045
1990-02-07,0,-1,0.19705097429736548,47.2,223.5,2.183869424168597,-0.03333333333333351,-0.27953000624702806,-5.701235134897637,-0.07267118719641363
1990-03-27,0,0,0.19705097429736548,49.1,299.5,2.183869424168597,0.03333333333333351,-0.03909020573749533,-5.601227698499052,-0.23670145875235882
1990-04-11,0,0,0.19705097429736548,49.9,222.5,2.183869424168597,0.06666666666666672,0.013666017942917996,-4.227793975787802,-0.07145803109850757
1990-05-15,0,0,1.0927954159291084,50.0,125.5,2.183869424168597,0.0,-0.0058716610991425,-4.047516072517466,-0.128383219087703
1990-07-03,0,0,1.0927954159291084,49.5,97.5,2.183869424168597,-0.03333333333333351,-0.07390503777393675,-5.2561822161964455,-0.11639862830150616
1990-08-21,0,0,0.3629117904577434,46.6,-7.5,2.183869424168597,-0.033333333333333215,-0.11209299262153394,-8.436357003056889,-0.09581317507545073
1990-09-07,0,0,0.3629117904577434,46.1,-120.0,2.183869424168597,-0.09999999999999994,-0.035540845732556114,-10.565932954254157,-0.02466407696145989
1990-09-17,0,0,0.3629117904577434,46.1,-120.0,2.183869424168597,-0.09999999999999994,-0.021335595891964765,-10.565932954254157,-0.012337529608110742
1990-10-02,0,0,0.3629117904577434,46.1,-120.0,2.183869424168597,-0.09999999999999994,-0.03267089110528065,-10.565932954254157,-0.014539782800540912
1990-11-13,-1,0,0.06651243216418434,43.2,-124.5,2.183869424168597,-0.13333333333333344,-0.06709650783728449,-13.150493111511812,0.009009336512008304
1990-12-07,-1,-1,0.06651243216418434,41.3,-152.0,2.183869424168597,-0.16666666666666666,-0.10337674844607037,-16.22059094987985,-0.011146237035230655
1990-12-18,-1,-1,0.06651243216418434,41.3,-152.0,2.183869424168597,-0.16666666666666666,-0.0740269136778533,-16.22059094987985,-0.005488733246857613
1991-01-09,-1,-1,0.06651243216418434,40.8,-100.5,2.183869424168597,-0.13333333333333316,-0.18747669119602595,-18.06174821656903,-0.01558445835764033
1991-02-01,-1,-1,-0.9103945411629843,40.8,-100.5,2.183869424168597,-0.13333333333333316,-0.22687924231469214,-18.06174821656903,-0.01989665295134646
1991-02-06,0,-1,-0.9103945411629843,39.2,-79.5,2.183869424168597,-0.16666666666666666,-0.05365506313620738,-19.85786962174647,-0.02219858941671049
1991-03-26,0,0,-0.9103945411629843,39.4,-216.0,2.183869424168597,-0.13333333333333316,-0.40588612274728053,-20.97948575368627,-0.18509171972068028
1991-04-12,0,0,-0.9103945411629843,40.7,-240.5,2.183869424168597,-0.16666666666666666,-0.09926192126970079,-22.055072567755463,-0.08426829732446794
1991-04-30,-1,0,-0.4678675840305243,40.7,-240.5,2.183869424168597,-0.16666666666666666,-0.06904726792991767,-22.055072567755463,-0.10446388505883597
1991-05-01,0,-1,-0.4678675840305243,40.7,-240.5,2.183869424168597,-0.16666666666666666,-0.004343523281664652,-22.055072567755463,-0.010260046799253963
1991-05-14,0,0,-0.4678675840305243,42.8,-185.0,2.183869424168597,-0.09999999999999994,-0.029273970748829647,-21.67322253214985,-0.14854443857186883
1991-06-10,0,0,-0.4678675840305243,44.5,-162.5,2.183869424168597,-0.10000000000000024,-0.036782566799281824,-20.388719167453278,-0.3101690782160622
1991-06-24,0,0,-0.4678675840305243,44.5,-162.5,2.183869424168597,-0.10000000000000024,0.013920473477952555,-20.388719167453278,-0.16375630195994173
1991-07-03,0,0,-0.4678675840305243,44.5,-162.5,2.183869424168597,-0.10000000000000024,0.006823401990356359,-20.388719167453278,-0.1046326178664927
1991-08-05,-1,0,0.7797180375009856,50.6,21.5,2.183869424168597,-0.033333333333333215,0.0066541578253032085,-17.89510505787292,-0.3699243695380128
1991-08-20,0,-1,0.7797180375009856,50.6,21.5,2.183869424168597,-0.033333333333333215,-0.02989182650210953,-17.89510505787292,-0.1688978725666166
1991-09-13,-1,0,0.7797180375009856,52.9,-12.0,2.183869424168597,0.0,-0.056764826146761926,-15.906106391148285,-0.26731537749543133
1991-10-01,0,-1,0.7797180375009856,52.9,-12.0,2.183869424168597,0.0,-0.08768948660322451,-15.906106391148285,-0.20435465583540946
1991-10-30,-1,0,0.7797180375009856,54.9,22.0,2.183869424168597,0.0,-0.12427744275692287,-14.19242300649148,-0.3648200390908043
1991-11-05,-1,-1,0.5053384308288108,53.1,23.5,2.183869424168597,-0.06666666666666672,-0.035971146042251156,-10.809493940891747,-0.06752352762302838
1991-12-02,0,-1,0.5053384308288108,53.1,23.5,2.183869424168597,-0.06666666666666672,-0.18050523514983174,-10.809493940891747,-0.3032486011040829
1991-12-17,-1,0,0.5053384308288108,49.5,-20.0,2.183869424168597,-0.033333333333333215,-0.10945430156310598,-7.096424220162153,-0.17478310391285
1992-01-09,0,-1,0.5053384308288108,46.8,-14.5,2.183869424168597,-0.13333333333333316,-0.24554179778298035,-3.2124386335903594,-0.25746449872954535
1992-02-05,0,0,0.34856390224669626,47.3,36.5,2.183869424168597,-0.09999999999999994,-0.29394453673030085,5.4459892215030905,-0.2423287000696308
1992-03-11,0,0,0.34856390224669626,52.7,-8.5,2.183869424168597,-0.13333333333333344,-0.22051320140177477,9.69731676489837,-0.22839370481236188
1992-03-31,0,0,0.34856390224669626,52.7,-8.5,2.183869424168597,-0.13333333333333344,-0.02615066190644688,9.69731676489837,-0.14515316892241392
1992-05-19,0,0,1.19715757414335,52.6,104.0,2.183869424168597,-0.03333333333333351,-0.08064548732801002,12.572219253448418,-0.18429864406513063
1992-07-01,-1,0,1.19715757414335,55.7,142.0,2.183869424168597,-0.06666666666666643,-0.15038423660655775,13.43390206289599,0.005267265429293566
1992-07-02,-1,-1,1.19715757414335,55.7,142.0,2.183869424168597,-0.06666666666666643,-0.0030895805697617185,13.43390206289599,-0.0011029083776370463
1992-08-18,0,-1,1.0843206039467401,53.9,72.0,2.183869424168597,-0.09999999999999994,-0.2569099550282532,17.537662160074667,-0.03173338501109457
1992-10-06,0,0,1.0843206039467401,49.7,83.0,2.183869424168597,0.06666666666666672,-0.27879483817391026,22.2523352774936,0.0002152104843387015
1992-11-17,0,0,0.9881071886633277,50.3,107.0,2.183869424168597,0.13333333333333344,-0.09650687459736984,22.73760847238265,-0.004686150887899476
1992-12-14,0,0,0.9881071886633277,53.6,156.5,2.183869424168597,0.06666666666666643,-0.032318723999476884,21.916754193639672,0.015682216260338055
1992-12-22,0,0,0.9881071886633277,53.6,156.5,2.183869424168597,0.06666666666666643,0.0005752971225594372,21.916754193639672,0.008794120982470677
1993-01-06,0,0,0.9881071886633277,54.2,178.0,2.183869424168597,0.06666666666666643,-0.002612372462912571,21.60249040259613,0.014018629628230972
1993-02-03,0,0,1.042879871365018,54.2,178.0,2.183869424168597,0.06666666666666643,-0.014616866688544672,21.60249040259613,0.032430682004927824
1993-02-18,0,0,1.042879871365018,55.8,261.0,2.183869424168597,0.0,-0.01523559744656744,14.901417640713847,0.03129597045814547
1993-03-01,0,0,1.042879871365018,55.8,261.0,2.183869424168597,0.0,-0.011172771460815412,14.901417640713847,0.027800337663804076
1993-03-23,0,0,1.042879871365018,55.2,274.5,2.912842954596311,0.10000000000000024,-0.014071862572753169,11.730590773872722,0.06895331608715782
1993-05-18,0,0,0.16697909194549318,50.2,126.0,3.0924559421363735,0.06666666666666672,0.0022762380208516397,13.455236158670374,0.09352801021249979
1993-07-07,0,0,0.16697909194549318,49.6,226.5,4.263357068983349,0.0,0.05265060706903579,13.446869425157566,-0.03256893355374668
1993-08-17,0,0,0.5821134532830724,50.2,243.5,4.61167273521659,0.06666666666666643,0.003954310992969834,11.927296312217477,0.01550329638457315
1993-09-21,0,0,0.5821134532830724,50.7,228.5,4.894733477349547,0.09999999999999994,-0.0050403070131959105,10.30250854647627,-0.022202732922929513
1993-10-05,0,0,0.5821134532830724,50.8,196.5,4.567647130216355,0.09999999999999994,0.002171234824470236,8.487682031444415,-0.005807611311702043
1993-10-15,0,0,0.5821134532830724,50.8,196.5,4.567647130216355,0.09999999999999994,0.002723543516814697,8.487682031444415,0.001518613847579342
1993-10-22,0,0,0.5821134532830724,50.8,196.5,4.567647130216355,0.09999999999999994,0.0019064804617707765,8.487682031444415,0.0010630296933058503
1993-11-09,0,0,0.4771565873036193,53.4,263.5,4.365694621564352,0.03333333333333351,0.006993304537576961,8.05885612067913,-0.002712148325161312
1993-11-10,0,0,0.4771565873036193,53.4,263.5,4.365694621564352,0.03333333333333351,0.0005312381073565575,8.05885612067913,-0.0003703689251546294
1993-11-16,0,0,0.4771565873036193,53.4,263.5,4.365694621564352,0.03333333333333351,0.003187428644138901,8.05885612067913,-0.002222213550925556
1993-12-21,0,0,0.4771565873036193,53.8,268.0,4.732362952445227,0.06666666666666672,0.02067521025916097,9.59733036889704,-0.04922156685807133
1994-02-04,1,0,1.3600755600879433,56.0,305.5,3.9683052876412988,0.06666666666666672,0.029495056501873673,11.608080506835046,-0.09230533292591003
1994-02-28,0,1,1.3600755600879433,56.0,305.5,3.9683052876412988,0.06666666666666672,0.04901990637248632,11.608080506835046,-0.037083920547781535
1994-03-22,1,0,1.3600755600879433,56.5,233.5,4.3962138321622275,0.0,0.04444684634541751,13.195869443052302,-0.054182066743486246
1994-03-24,0,1,1.3600755600879433,56.5,233.5,4.3962138321622275,0.0,0.008760731769514418,13.195869443052302,-0.005006859707982869
1994-04-18,1,0,1.3600755600879433,56.9,323.5,6.952458142084109,0.0,0.11012865407569938,14.46467104670819,-0.05337865212379178
1994-05-17,1,1,0.9703128401259713,57.4,402.5,7.11687595532304,0.06666666666666643,0.16752950301732517,11.99199116675299,-0.0050398712928894085
1994-07-06,0,1,0.9703128401259713,58.8,326.0,5.18918721009257,0.13333333333333344,0.412111397916493,10.568889406956382,0.012585262447237788
1994-07-20,0,0,0.9703128401259713,58.8,326.0,5.18918721009257,0.13333333333333344,0.08983512594318643,10.568889406956382,-0.014199510660860337
1994-08-16,1,0,1.3550997524554955,58.5,344.5,5.070409829230316,0.10000000000000024,0.10992391079438057,9.853235479169067,0.013666743824747751
1994-09-27,0,1,1.3550997524554955,58.0,329.0,4.934203070476595,0.033333333333333215,0.15462985263473827,9.877429813916274,0.08685264963235984
1994-11-15,1,0,0.5845360161300549,59.4,281.0,6.006405917965859,0.09999999999999994,0.19096708235709992,7.3570416106188175,0.08485508878519532
1994-12-20,0,1,0.5845360161300549,59.2,311.0,5.858736930844548,0.13333333333333344,0.2563423721755189,3.92045010113557,0.09334914043321385
1994-12-30,0,0,0.5845360161300549,59.2,311.0,5.858736930844548,0.13333333333333344,0.07246272771463635,3.92045010113557,0.03045577521595
1995-01-13,0,0,0.5845360161300549,56.1,353.5,5.1576828391972045,0.13333333333333344,0.10106356637803948,-0.034551793521496954,0.037295783432725216
1995-02-01,1,0,1.1455182646587478,56.1,353.5,5.1576828391972045,0.13333333333333344,0.1364488569999751,-0.034551793521496954,0.04262400349147111
1995-03-10,0,1,1.1455182646587478,55.1,266.0,4.195095340834732,0.06666666666666643,0.2305916904067491,-2.936008681596531,0.1132003276253819
1995-03-28,0,0,1.1455182646587478,55.1,266.0,4.195095340834732,0.06666666666666643,0.06736919649114537,-2.936008681596531,0.07471810871397011
1995-04-28,0,0,1.1455182646587478,52.1,203.0,2.1218791614758286,0.033333333333333215,0.11455559863774134,-6.4046080699213315,0.11617596273455977
1995-05-23,0,0,0.3546954702204828,51.5,186.0,1.7060472009803622,-0.06666666666666672,0.02717100895831326,-7.152627689567364,0.03204498491314922
1995-07-06,-1,0,0.3546954702204828,45.9,108.5,3.182040399190674,-0.06666666666666643,0.030068775209482368,-6.418956673212893,0.09121848920507203
1995-08-22,0,-1,0.29830569907767834,50.7,165.5,3.060836962438131,0.033333333333333215,-0.07475277455413032,-4.257504670814228,0.011381683807051513
1995-09-26,0,0,0.29830569907767834,47.1,174.0,2.7262495489490948,-0.03333333333333351,-0.04173054304556434,-3.8279771923999095,-0.0648259381297347
1995-11-15,0,0,0.8506648680937822,46.7,198.5,1.3127758324476975,0.06666666666666672,0.0032166912349955723,-3.6048789319942602,-0.045305396267222964
1995-12-19,-1,0,0.8506648680937822,45.9,150.0,1.1859960251172335,0.03333333333333351,-0.016834271920608046,-2.0397809196184107,-0.021358636140907272
1996-01-31,-1,-1,0.6790365355671227,46.2,144.5,2.0326981569444746,0.0,-0.10585242280378804,0.8981813109401683,-0.04069009221269937
1996-03-26,0,-1,0.6790365355671227,45.9,209.5,2.3784354945950743,0.033333333333333215,-0.2289073557612351,6.648752592586078,-0.1323514404300301
1996-05-21,0,0,0.7489713290041279,49.3,209.5,3.852833304955936,0.0,-0.06684872303746214,11.928827808691542,-0.1276434562383617
1996-07-03,0,0,0.7489713290041279,49.1,246.5,3.7373293264651033,-0.033333333333333215,0.012799299495973138,13.02405240756844,-0.09207871103993392
1996-08-20,0,0,1.66788394735952,49.7,264.5,2.4333996802283844,0.033333333333333215,-0.0193910062551943,9.81900257794625,-0.00836965677394863
1996-09-24,0,0,1.66788394735952,51.6,215.0,2.2538247449435307,0.16666666666666666,-0.05186776094621148,10.733328656834713,0.08087999296050663
1996-11-13,0,0,0.8970109358134323,50.5,233.0,3.4309671280976604,0.09999999999999994,-0.046835544217482816,12.360597787325572,0.07071353492941501
1996-12-17,0,0,0.8970109358134323,53.0,275.5,3.295588284237057,-0.10000000000000024,-0.00839852231741256,13.471271130854488,0.061684993699441915
1997-02-05,0,0,1.0383976491216842,53.8,201.0,2.992745585640068,-0.033333333333333215,-0.027263466579811713,13.72215339081592,0.11722394677973647
1997-03-25,1,0,1.0383976491216842,53.1,266.0,3.5614072372343903,0.06666666666666672,-0.011160665815740156,10.938333748799288,0.12704192521770485
1997-05-20,0,1,0.6455607769440448,53.7,305.5,2.517461185306449,0.06666666666666672,0.12732018388687782,9.336631376289963,0.16970862315878277
1997-07-02,0,0,0.6455607769440448,56.1,278.0,1.4759997958366038,0.09999999999999994,0.08379242351254579,8.602813294757862,0.13616072535623447
1997-08-19,0,0,1.6619781050890108,57.7,282.5,2.9075844698620066,0.06666666666666643,-0.011904175412709606,9.805289485309832,0.12279928601026002
1997-09-30,0,0,1.6619781050890108,56.3,139.5,3.545494655342437,0.03333333333333351,-0.04171135005670745,8.208340470930512,0.09871182288845626
1997-11-12,0,0,1.250778573313949,56.4,418.0,2.3030579230953325,0.06666666666666672,-0.01805758019689474,8.473709038099507,0.08540800125200709
1997-12-16,0,0,1.250778573313949,55.7,325.0,2.0996238312292954,0.06666666666666672,0.010768936638961613,8.136025619600609,0.051153913347487645
1998-02-04,0,0,0.8587435626066455,53.8,288.5,2.1833453087834562,0.03333333333333351,0.013416849901273231,5.951264092383025,0.037450879375374946
1998-03-31,0,0,0.8587435626066455,52.9,233.5,1.6417293120365866,0.0,0.023551855392094367,6.280731430295593,0.0189648187759639
1998-05-19,0,0,0.9993754010374081,52.2,213.0,2.6167014282224725,0.09999999999999994,0.019087124696492985,6.335397229104977,-0.012141073426562343
1998-07-01,0,0,0.9993754010374081,50.9,340.0,4.076353506868343,0.06666666666666643,0.026344587218328996,7.57155145515267,-0.020770151702934392
1998-08-18,0,0,0.9258205069039573,49.2,180.5,3.0253683270087097,-0.06666666666666672,0.02221339019830193,8.461695911770494,-0.08095208738967186
1998-09-21,0,0,0.9258205069039573,49.3,234.0,1.7346677049949712,-0.033333333333333215,0.01582035745592858,8.88964592093086,-0.09890333883641933
1998-09-29,-1,0,0.9258205069039573,49.3,234.0,1.7346677049949712,-0.033333333333333215,0.0018567974654235542,8.88964592093086,-0.017623608656388345
1998-10-15,-1,-1,0.9258205069039573,48.7,273.5,1.781605913774706,-0.033333333333333215,-0.04136844420421237,8.370165401450341,-0.016127678111519828
1998-11-17,-1,-1,1.2527645526688542,48.7,205.0,3.053174213821717,0.0,-0.17818239859149454,8.412989475524414,-0.04358209926779866
1998-12-22,0,-1,1.2527645526688542,48.2,239.5,4.223145175402092,0.033333333333333215,-0.27125585707906286,8.67130449449929,-0.044136345251100995
1999-02-03,0,0,1.6161907023370277,46.8,321.0,4.706189774849397,0.06666666666666643,-0.17162228398311097,10.434872359278845,-0.02483521295468627
1999-03-30,0,0,1.6161907023370277,51.7,262.0,5.391710759869168,0.0,-0.09746822852531523,9.19240713961012,0.08121287080668882
1999-05-18,0,0,0.9438266145912767,52.3,238.5,5.159501534965818,0.0,-0.018554346735899507,8.545302958763529,0.06903633293048239
1999-06-30,1,0,0.9438266145912767,54.3,290.5,4.924918272166067,0.06666666666666672,0.0233322310399644,7.162154063413541,0.06618152514216469
1999-08-24,1,1,0.8350000298127901,53.6,303.0,5.500843183316736,0.0,0.12850159313638887,5.289354699084286,0.12780287216483055
1999-10-05,0,1,0.8350000298127901,57.0,179.0,7.194490684365974,0.033333333333333215,0.18674064049709438,4.830736663140073,0.06962388696913546
1999-11-16,1,0,1.3230270261286137,57.2,304.0,5.991915827573406,0.06666666666666672,0.10482836441934129,3.6660180181232764,0.04282257859414251
