date,fxusdcad_FXUSDCAD_rsi,fomc_statement_sentiment_last_week,canada_bank_sentiment_last_week,fomc_testimony_sentiment_last_week
2021-01-30,1.2794666666666668,0.0588235294117647,0.063245063922437,0.1123812085350546
2021-01-31,1.2809333333333333,0.0588235294117647,0.0659781280433717,0.1133405056481979
2021-02-01,1.2824,0.0588235294117647,0.0687111921643064,0.1142998027613412
2021-02-02,1.2818,0.0588235294117647,0.071444256285241,0.1152590998744844
2021-02-03,1.2783,0.0588235294117647,0.0741773204061757,0.1162183969876277
2021-02-04,1.2828,0.0609791485304481,0.0769103845271104,0.117177694100771
2021-02-05,1.2777,0.0631347676491315,0.0796434486480451,0.1181369912139142
2021-02-06,1.2769,0.0652903867678149,0.0823765127689797,0.1190962883270575
2021-02-07,1.2761,0.0674460058864983,0.0851095768899144,0.1200555854402008
2021-02-08,1.2753,0.0696016250051817,0.0878426410108491,0.121014882553344
2021-02-09,1.2719,0.0717572441238652,0.0905757051317838,0.1219741796664873
2021-02-10,1.2689,0.0739128632425486,0.0933087692527184,0.1229334767796306
2021-02-11,1.2686,0.076068482361232,0.0960418333736531,0.1238927738927738
2021-02-12,1.2711,0.0782241014799154,0.0987748974945878,0.1248520710059171
2021-02-13,1.270425,0.0803797205985988,0.1015079616155225,0.1258113681190604
2021-02-14,1.26975,0.0825353397172822,0.1042410257364571,0.1267706652322036
2021-02-15,1.269075,0.0846909588359656,0.1069740898573918,0.1277299623453469
2021-02-16,1.2684,0.086846577954649,0.1097071539783265,0.1286892594584902
2021-02-17,1.2712,0.0890021970733325,0.1124402180992612,0.1296485565716335
2021-02-18,1.2696,0.0911578161920159,0.1151732822201958,0.1306078536847767
2021-02-19,1.2614,0.0933134353106993,0.1179063463411305,0.13156715079792
2021-02-20,1.2613666666666667,0.0954690544293827,0.1206394104620652,0.1325264479110632
2021-02-21,1.2613333333333334,0.0976246735480661,0.1233724745829999,0.1334857450242065
2021-02-22,1.2613,0.0997802926667495,0.1261055387039346,0.1344450421373498
2021-02-23,1.2603,0.1019359117854329,0.1288386028248692,0.135404339250493
2021-02-24,1.2548,0.1040915309041164,0.1315716669458039,0.1363636363636363
2021-02-25,1.253,0.1062471500227998,0.1343047310667386,0.1363636363636363
2021-02-26,1.2685,0.1084027691414832,0.1370377951876732,0.1363636363636363
2021-02-27,1.2677,0.1105583882601666,0.1397708593086079,0.1363636363636363
2021-02-28,1.2669,0.11271400737885,0.1425039234295426,0.1363636363636363
2021-03-01,1.2661,0.1148696264975334,0.1452369875504773,0.1363636363636363
2021-03-02,1.2626,0.1170252456162168,0.1479700516714119,0.1363636363636363
2021-03-03,1.2631,0.1191808647349003,0.1507031157923467,0.1293678410903291
2021-03-04,1.2637,0.1213364838535837,0.1534361799132813,0.1223720458170218
2021-03-05,1.2668,0.1234921029722671,0.156169244034216,0.1153762505437146
2021-03-06,1.2665333333333333,0.1256477220909505,0.1589023081551507,0.1083804552704074
2021-03-07,1.2662666666666669,0.1278033412096339,0.1616353722760853,0.1013846599971001
2021-03-08,1.266,0.1299589603283173,0.16436843639702,0.0943888647237929
2021-03-09,1.2635,0.1321145794470007,0.1671015005179547,0.0873930694504857
2021-03-10,1.2637,0.1342701985656842,0.1698345646388894,0.0803972741771784
2021-03-11,1.2561,0.1364258176843676,0.172567628759824,0.0734014789038712
2021-03-12,1.2493,0.138581436803051,0.1753006928807587,0.066405683630564
2021-03-13,1.2488666666666668,0.1407370559217344,0.1780337570016934,0.0594098883572567
2021-03-14,1.2484333333333333,0.1428926750404178,0.1807668211226281,0.0524140930839495
2021-03-15,1.248,0.1450482941591012,0.1834998852435627,0.0454182978106423
